external_match_id,match_number,match_date,tournament_name,stage,map_name,team_name,placement,kills,placement_points,kill_points,total_points,source_url,source_page_id,source_revision_id,source_revision_timestamp,scoring_system
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,revenant esports,8,1,1,1,2,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,teamxspark,15,0,0,0,0,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,blind esports,5,6,3,6,9,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,gladiators esports,12,6,0,6,6,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,orangutan,10,6,0,6,6,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,global esports,6,4,2,4,6,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,team tamilas,15,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,gods reign,13,3,0,3,3,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,team soul,4,9,4,9,13,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,midwave esports,12,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,oresports,3,4,5,4,9,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
